Q9H2M9	-0.042520353
Q13153	-0.187728072
Q9NTI5	0.180051261
Q9H2U1	-0.141974388
Q7L2H7	-0.122000967
Q8TAT6	-0.104280053
Q8IWZ3	-0.110250916
P49591	0.341773535
P62937	-0.120548113
O76094	-0.30094383
Q9UIG0	-0.093239983
A3KN83	-0.110765577
P09651	-0.034139686
P27824	-0.077506536
O95425	0.109190749
P20020	0.35401575
Q5GLZ8	-0.051335989
Q86Y56	-0.229025514
Q13576	0.103036831
Q14966	0.183979169
O75746	0.286365909
Q9Y2L1	0.050865973
O94832	-0.097535252
Q7KZ85	0.020453862
P18754	-0.115779368
Q9P0K7	-0.291079496
Q6P2E9	0.077333358
P46060	-0.179449733
P11387	-0.32352488
Q9UNX4	-0.07941707
P09104	-0.282489784
Q9P2M7	0.233944266
Q9UHD8	0.049640399
Q641Q2	-0.05524211
O43592	-0.23777014
P22695	0.079562153
Q9BZH6	0.275733272
Q9H3U1	-0.041315392
Q9Y5S2	0.232631004
P55011	0.31192504
Q14376	0.065448446
P29692	-0.337367201
P21399	0.296703134
Q969Z0	-0.091781441
P27348	-0.131087165
Q9UH99	-0.352807534
Q12959	0.097515168
P05455	-0.24552892
P00505	0.122950474
P31942	0.022018958
Q15643	-0.07566427
P68431	0.114568378
Q14247	0.129538777
P54577	-0.257865404
P62879	0.080835541
Q93052	0.073366639
Q9Y263	-0.419248214
Q9NTJ3	-0.418344198
P23634	0.033844934
P52948	0.115856149
Q01581	-1.0187602
P09972	-0.285105218
P68032	-0.014121108
Q15691	-0.093248715
P19367	0.556693098
P09429	-0.090407514
Q9H4A4	0.361178056
O95793	-0.087902624
P11172	-0.124044334
Q16513	0.396944665
Q96P70	-0.130021765
P39748	-0.31598583
P33992	-0.104252634
Q16851	0.111636065
P43304	0.363769992
P62873	0.324698986
Q99714	0.231434557
P63104	-0.171952039
P48444	0.147268938
P31153	0.081353424
Q15397	-0.273967056
O00232	-0.17857657
P38606	0.249395457
P52292	-0.645532901
B5ME19	-0.091926257
Q99613	-0.091926257
Q15165	0.531500212
O60884	-0.167806099
Q8TEX9	-0.215058341
Q15477	0.176347548
Q9NY65	
P30740	-0.205503939
Q9BS26	0.385100422
P14868	-0.020601686
P45880	0.048869106
Q8N766	0.145757108
Q9BTC0	0.10057559
Q13618	0.24497531
Q9H6S3	0.14116024
P23786	0.25361982
Q9Y6D6	0.438857992
Q7L0Y3	0.085242982
P62424	-0.085854985
Q9Y696	-0.323715235
Q7Z2W4	-0.019145049
Q9HAW8	0.051225323
P68133	
Q15020	0.194091911
Q9BZE4	-0.364595455
Q7Z2K6	0.40652571
Q12955	0.075415111
P09525	0.575684687
Q9Y4E8	-0.179494073
Q92888	-0.290856649
P04040	0.318358463
Q16822	0.401699359
Q16643	-0.082150336
Q9Y230	-0.107216956
P12004	-0.332562116
P56470	-0.154479944
Q92797	0.020169398
Q8N3D4	-0.085020584
P61011	-0.315984485
Q8NBS9	-0.058326203
O00231	-0.307124535
Q9NRY4	0.258808315
Q14137	-0.116913608
P07996	-0.190845492
Q9UIA9	0.075464669
Q8N163	0.157251578
P20042	-0.201718385
Q9ULC5	-0.166633811
P35749	0.050206917
O15438	0.396953726
Q9UBE0	-0.173456864
O60684	-0.326453018
Q15293	0.123216492
Q7LBC6	0.156594437
Q8IY81	-0.299601821
O00429	-0.047815509
A0FGR8	0.0749721
Q6PD62	0.001643027
Q9UEW8	-0.225780805
Q8WWM7	-0.257890284
Q9Y4E1	0.085560348
Q96PK6	-0.002520687
Q96Q06	-0.320228898
P32969	-0.038474148
Q9P265	-0.313124083
Q07021	-0.176719865
Q9NTK5	-0.261430898
Q92538	0.034875478
Q9BPX3	-0.495972979
Q9Y262	-0.19134257
P63267	-0.014121108
P62736	-0.014121108
O00203	0.045220107
Q9NQW7	0.036576206
O75363	1.231806241
Q9H4G0	0.705712563
A6NKT7	-0.342468873
Q13501	-0.080898687
Q9BUF5	0.429960945
P62195	-0.323485099
P50993	-0.125530882
P31947	-0.219150375
O95433	-0.185729341
Q8NC51	-0.190122697
Q08380	0.788426028
Q3LXA3	0.435495167
P30519	-0.361754075
Q96Q15	0.034748998
P40926	0.181765725
Q7Z5K2	-0.066346805
O94906	0.011470312
Q8NE71	-0.006420283
Q9H8H0	-0.107064351
Q8NI27	0.080731272
Q96FV9	0.130007294
P46777	-0.137558193
Q9NQC3	-0.324987741
Q08945	-0.185072711
P13645	-1.644341048
P10586	0.045317444
Q96KG9	0.127275344
Q8WUM0	0.046167562
P21359	-0.264368793
O00629	-0.524195412
Q9HAV4	-0.338449013
O00116	-0.372033809
Q9Y446	-0.195170953
Q12789	-0.082297886
O00425	0.007514369
Q96HC4	0.664037696
Q14517	-0.23596266
Q13838	-0.033274442
Q12904	0.009793996
P78406	0.053604744
Q12929	0.578862301
P12081	-0.223682937
O60264	0.005635011
Q14997	-0.336931195
Q9BZF9	0.055488644
Q9H2U2	0.359892565
Q7Z417	-0.173724138
O15523	-0.227410496
P14735	-0.276213487
P19623	-0.538308416
O60568	0.184853727
O60216	0.163762262
Q9NVI1	-0.431037229
O75179	-0.102492017
Q96HE7	-0.31069712
O14497	-0.163215247
O43776	0.048648908
Q12965	-0.212234148
O95361	-0.527253728
P61158	0.200116105
Q9H3P7	0.268138775
Q14914	0.556823859
P16152	0.290306813
Q13547	0.101276625
P35232	-0.1382393
Q14746	0.146969101
P56537	0.068150116
Q9UBC2	-0.073395148
P62917	-0.151618846
O43396	-0.222553462
Q13308	0.365278519
P67775	-0.201270638
Q14444	-0.248171
Q9Y2X3	-0.142752034
Q9NYL9	0.0043494
P15559	0.296694177
Q9Y5K6	0.090767648
O43175	-0.099352149
P80723	0.428843299
P35998	-0.43296523
P46063	0.098358048
P16422	-0.227722996
P62714	-0.224829407
P42858	0.107094644
P09467	0.220601626
P48634	-0.211522984
O60664	-0.007972767
Q13148	0.124157802
Q9UJZ1	-0.168151248
P61981	0.19216022
O15372	-0.151496867
P84077	0.258969259
Q9BQL6	0.231157267
O75306	0.256646312
P49959	0.038635843
P37837	0.374483635
Q6YN16	0.086632265
Q6KC79	0.071854737
P52789	-0.449241458
O14672	0.371131034
Q12849	-0.506732837
O60271	-0.071223497
Q13561	0.07391796
O96008	-0.00017285
Q96DI7	0.032416199
P30048	0.190826307
Q9BYT8	-0.090311951
Q9NSD9	-0.157430363
Q92974	-0.195515278
P09110	0.258007902
O94874	0.05316411
Q5JTH9	-0.121677006
O43684	-0.12132184
Q71DI3	0.181216222
P17174	-0.024375241
Q9UKV3	0.09727462
P51648	0.330387623
P07737	0.056322606
P55263	-0.202570292
Q9BWD1	-0.203430223
Q93074	0.035193295
Q01970	-0.089630377
P06865	0.638146921
O95239	-0.660861284
O15230	0.461518335
P35237	-0.501794348
P29317	-0.831596809
P07602	0.600955648
Q14676	-0.185680018
Q9H223	-0.332158766
Q9P0V9	0.063565129
P10515	-0.035745461
Q99439	-0.151485256
P13798	0.030096051
Q9BT78	-0.161633937
Q96I24	-0.036892689
Q13011	0.480405274
Q12797	-0.222807048
Q13347	-0.221632548
Q5VZK9	0.262240626
P00491	-0.269143689
P30455	0.085729874
O43264	-0.251897587
O94973	-0.141504286
Q02750	-0.176568909
Q9BXP5	0.049394605
Q00796	0.399516273
O15355	-0.266974533
Q14134	-0.106429257
P08865	-0.12802727
Q05086	-0.091221447
P46459	0.29173498
Q13616	-0.310477227
P04264	-1.180329235
P61204	0.258969259
Q7Z478	-0.126615625
P07910	0.042566349
P62495	-0.132376797
P51148	0.023652552
Q9UHD1	-0.411862972
P48163	-0.253848021
P23381	-0.143823138
O75592	-0.065187899
P50552	0.105980441
P23258	-0.293718484
P05534	0.226473598
Q6NUK1	0.274953457
Q14790	-0.196672386
Q9Y6N5	0.071113198
P51114	-0.126896656
P63241	-0.180537596
P28066	-0.256548435
Q2M2I8	0.144292105
Q9Y512	0.160898649
Q9NUQ9	-0.008923691
Q9BQ67	-0.247763032
Q58FF7	-1.245756414
Q9UQB8	-0.218680264
O95714	-0.239407016
Q13619	0.111990148
Q96ST3	0.062332586
Q9NVI7	0.124328135
Q9UKV8	0.167392761
Q13620	-0.064151186
Q8TAQ2	0.248951844
Q9BZE1	-0.089659502
Q3ZCM7	
Q9P2D3	0.159268505
Q9UGI8	0.100493013
Q14694	-0.168930382
O43172	-0.116282737
P51532	-0.036587261
Q9Y3P9	-0.056462408
Q8NI36	-0.01109858
Q96PZ0	-0.521218335
P10155	0.200655095
Q8N3U4	0.153903974
A0AV96	0.204156056
Q4V328	0.35483057
Q99575	-0.252373454
O75400	0.062629505
Q09472	0.034732378
P84085	0.090035663
Q9UNS2	-0.187503634
Q7Z3J3	
Q9UGP8	-0.207462792
P23368	-0.283792966
Q9BVP2	-0.413661658
P55795	0.048066384
P08240	-0.397400828
Q5JSH3	0.143199555
Q93034	-0.041481684
Q9NUU7	0.226050288
P30443	0.047696742
P30038	0.713263311
P62820	0.002934296
Q92597	0.456459859
Q9BTW9	-0.263158407
P51149	0.106349449
Q7Z4S6	-0.143067094
O75131	-0.119710809
Q15233	-0.034788968
P62191	-0.434712365
P08581	-0.256503408
P28288	0.068796728
Q12830	0.003277994
Q8IX12	-0.004914807
P32119	-0.374448801
O43237	-0.028595288
Q7Z5L9	-0.036412656
Q96GQ7	-0.031663959
Q53EP0	-0.370583273
O60934	0.164102076
Q96RQ3	0.3264062
Q06323	0.165980087
Q9Y3F4	-0.165719339
Q9ULA0	0.035771131
P53582	0.146555529
O94925	-0.088184723
Q6P996	0.310918695
Q8WVV4	0.328948523
P62333	-0.266832194
Q01105	-0.105584953
Q15813	-0.342576798
P98194	0.398306004
P53675	0.104360343
Q14692	-0.064711554
Q9UNF0	0.121296945
Q9H2P0	0.070556471
O15226	-0.039163289
P35609	0
Q12996	0.128154981
P25786	-0.100006436
Q5SRE5	0.070034985
Q96RP9	-0.162242773
Q9GZS3	0.022032313
Q8NBF2	-0.152937495
Q13206	-0.271695494
P25789	-0.027420717
P48735	0.264044187
P05198	-0.181407225
P30837	0.045122798
P22307	0.188950013
Q9Y2T3	0.590299891
Q9Y618	0.009213411
P60660	0.038903509
P35249	-0.275642979
P52294	-0.606895046
P11047	-0.072111413
Q99615	-0.346891183
Q10713	-0.111476627
O15042	-0.056291769
Q9HDC9	0.119931962
Q8WWQ0	-0.233108062
P62158	-0.00575968
P30419	-0.012407774
Q9ULW0	-0.486755515
Q9NZN4	0.295455884
Q99829	0.047426904
Q9C0J8	0.067673317
Q13740	0.300996667
Q15738	-0.080092453
Q9UBB4	-0.462894671
O15067	0.06856633
P16930	0.080081925
Q9UHX1	-0.101143445
P22059	0.096664197
Q9UKX7	-0.336009253
P27695	0.084606542
Q12874	0.029950867
P18031	-0.003507838
P39880	0.199875549
P42224	0.051294544
O14579	0.2133036
A6NNZ2	0.234465254
O75717	-0.398243739
Q9UBW7	-0.018668557
Q9BZ29	-0.088917758
Q92673	-0.155128
Q15061	-0.230546553
Q5K651	0.723313494
Q5VT52	-0.180340892
Q9NYV4	-0.025117192
P18085	0.284529373
Q9H7Z7	0.422866566
Q96T23	0.201110233
Q96G03	0.431878164
P62136	0.167411208
Q96JH7	0.097404661
P57737	0.03557767
P41091	-0.105138481
Q9BQ52	-0.178483471
O14974	0.042509699
Q9UMR2	0.104275322
Q9P0L0	0.156704969
Q15942	0.109263591
Q12907	0.421506325
Q10570	0.118767166
Q13459	0.001191396
Q8WTT2	-0.366631792
Q86SF2	0.347660327
Q9P2R7	0.257497482
Q9UHR4	0.172324093
P06756	0.063150172
P15880	-0.145062392
P08708	-0.167950831
Q7Z3B4	0.100589482
Q15067	0.2707666
P62140	0.044508261
P04181	-0.617471371
Q9P2R3	0.256737868
Q7L2E3	-0.180421502
P07099	0.296791945
P62829	-0.092573161
Q92917	-0.22897257
O75323	-0.129251263
Q99536	0.111235241
P36873	-0.41854174
P04632	-0.088257538
O96019	-0.038823076
Q7Z460	-0.068809158
O14715	-0.280107919
O15143	0.209473148
P35251	-0.189536254
P08559	0.214199978
P13746	1
P04439	1
O75390	-0.05743949
P17480	0.234361746
Q14847	0.287470404
Q99959	-0.727832032
P11182	0.503503764
O00148	-0.239446842
Q13451	0.367830596
Q96EK5	-0.471274276
O43660	0.062454958
P18084	-0.326178959
Q9Y450	0.003778339
Q96A49	-0.101519792
P30040	0.121438833
P46100	-0.046370812
P30041	-0.128796935
Q7KZI7	0.221526198
Q9HCE1	-0.208932289
Q07960	0.566625685
P30566	-0.40310447
Q92973	-0.189396569
Q13769	0.16594623
P48637	0.159367114
P62841	-0.079960939
Q9H0U4	0.068444356
Q8TBC4	0.014082818
A2RRP1	0.230035906
Q99666	-0.280107919
P30838	0.937959792
P62979	-0.173331603
Q9BUQ8	0.051579109
O95861	0.187377903
P31350	-0.691140048
O43252	-0.105418014
P19224	0.092829504
P01009	0.192813607
Q8IYD1	
Q2NL82	-0.262094845
Q92793	0.288574945
Q8WVM8	0.04496568
P14550	0.643961326
P21281	0.138187851
Q13217	0.067585507
O94901	-0.112085267
O94760	-0.347486644
Q6UB35	-0.306813472
P49841	-0.128432873
P30086	0.024270112
O60333	-0.385693538
Q92667	-0.161741477
Q96RT1	-0.201261184
Q15436	0.173944752
Q92734	0.182512917
P04920	-0.09261115
P49916	-0.170126622
Q13126	0.076396614
P46379	-0.113041409
P20585	0.185279248
Q9UKN8	-0.025053632
Q8IVT2	0.282040666
P43034	0.135563983
Q08257	0.072020899
O00443	-0.4279919
P47895	-0.334791154
Q6S8J3	-0.074607595
Q9NRH3	-0.292388509
Q96I99	0.364946801
Q9UKY7	-0.231033064
Q9H845	0.388214867
Q6NXG1	0.124396444
P08754	-0.06512838
P01892	0.0998449
P00387	0.120224963
Q9Y5J1	-0.247445839
P30520	-0.233864923
Q9H6T3	-0.164190175
Q96H55	0.166176412
O14979	0.01000507
P05388	-0.124521203
P54920	0.317156939
P04899	0.032356551
Q13753	-0.291698164
O94915	-0.009240872
Q96I15	0.033848886
P61106	0.182200072
Q02818	0.133688737
O00161	0.100868828
Q9Y2Q3	0.748617116
Q9HCS7	0.065010723
P61224	0.088150598
Q8IY67	0.031076404
P62701	-0.109320475
Q96T37	0.211582874
P54819	0.097837857
Q13617	0.136961463
O94855	0.3015801
Q9Y266	-0.50591707
Q15269	-0.091411688
O43747	0.179208242
O95758	-0.084659955
Q9Y285	-0.11949365
P62826	-0.176850594
Q13492	0.088806758
Q99497	-0.048027971
Q9BVJ6	-0.169246306
P42892	-0.287196457
O75376	0.169819883
Q12768	-0.087333139
Q13151	0.082090048
O14929	-0.14434467
Q9NXG2	0.083417798
Q8WXF1	-0.0366948
P36871	0.230669599
P35908	-1.399758305
P49711	0.050505222
Q9NQT8	0.542914483
P35527	-0.828540252
P08670	-0.113781923
P61026	-0.010806755
Q9BZF1	-0.070969085
Q13724	-0.010343068
O60508	-0.020144241
P22087	-0.124650454
Q96AG4	-0.076633682
P27487	-0.047157022
Q9ULV4	-0.327019537
Q8NFF5	0.02694873
P14314	0.218240495
P62834	0.462839508
P0DJD0	
O14976	0.402336179
